Distance,B
7817,0.969140
7818,0.969143
7819,0.969146
7820,0.969150
7821,0.969153
7822,0.969156
7823,0.969160
7824,0.969163
7825,0.969166
7826,0.969170
7827,0.969173
7828,0.969176
7829,0.969180
7830,0.969183
7831,0.969186
7832,0.969190
7833,0.969193
7834,0.969196
7835,0.969200
7836,0.969203
7837,0.969206
7838,0.969210
7839,0.969213
7840,0.969216
7841,0.969220
7842,0.969223
7843,0.969226
7844,0.969230
7845,0.969233
7846,0.969236
7847,0.969240
7848,0.969243
7849,0.969246
7850,0.969250
7851,0.969253
7852,0.969256
7853,0.969260
7854,0.969263
7855,0.969266
7856,0.969270
7857,0.969273
7858,0.969276
7859,0.969279
7860,0.969283
7861,0.969286
7862,0.969289
7863,0.969293
7864,0.969296
7865,0.969299
7866,0.969303
7867,0.969306
7868,0.969309
7869,0.969313
7870,0.969316
7871,0.969319
7872,0.969323
7873,0.969326
7874,0.969329
7875,0.969332
7876,0.969336
7877,0.969339
7878,0.969342
7879,0.969346
7880,0.969349
7881,0.969352
7882,0.969356
7883,0.969359
7884,0.969362
7885,0.969366
7886,0.969369
7887,0.969372
7888,0.969375
7889,0.969379
7890,0.969382
7891,0.969385
7892,0.969389
7893,0.969392
7894,0.969395
7895,0.969398
7896,0.969402
7897,0.969405
7898,0.969408
7899,0.969412
7900,0.969415
7901,0.969418
7902,0.969421
7903,0.969425
7904,0.969428
7905,0.969431
7906,0.969435
7907,0.969438
7908,0.969441
7909,0.969444
7910,0.969448
7911,0.969451
7912,0.969454
7913,0.969458
7914,0.969461
7915,0.969464
7916,0.969467
7917,0.969471
7918,0.969474
7919,0.969477
7920,0.969481
7921,0.969484
7922,0.969487
7923,0.969490
7924,0.969494
7925,0.969497
7926,0.969500
7927,0.969503
7928,0.969507
7929,0.969510
7930,0.969513
7931,0.969517
7932,0.969520
7933,0.969523
7934,0.969526
7935,0.969530
7936,0.969533
7937,0.969536
7938,0.969539
7939,0.969543
7940,0.969546
7941,0.969549
7942,0.969552
7943,0.969556
7944,0.969559
7945,0.969562
7946,0.969565
7947,0.969569
7948,0.969572
7949,0.969575
7950,0.969579
7951,0.969582
7952,0.969585
7953,0.969588
7954,0.969592
7955,0.969595
7956,0.969598
7957,0.969601
7958,0.969605
7959,0.969608
7960,0.969611
7961,0.969614
7962,0.969618
7963,0.969621
7964,0.969624
7965,0.969627
7966,0.969630
7967,0.969634
7968,0.969637
7969,0.969640
7970,0.969643
7971,0.969647
7972,0.969650
7973,0.969653
7974,0.969656
7975,0.969660
7976,0.969663
7977,0.969666
7978,0.969669
7979,0.969673
7980,0.969676
7981,0.969679
7982,0.969682
7983,0.969686
7984,0.969689
7985,0.969692
7986,0.969695
7987,0.969698
7988,0.969702
7989,0.969705
7990,0.969708
7991,0.969711
7992,0.969715
7993,0.969718
7994,0.969721
7995,0.969724
7996,0.969727
7997,0.969731
7998,0.969734
7999,0.969737
8000,0.969740
8001,0.969744
8002,0.969747
8003,0.969750
8004,0.969753
8005,0.969756
8006,0.969760
8007,0.969763
8008,0.969766
8009,0.969769
8010,0.969773
8011,0.969776
8012,0.969779
8013,0.969782
8014,0.969785
8015,0.969789
8016,0.969792
8017,0.969795
8018,0.969798
8019,0.969801
8020,0.969805
8021,0.969808
8022,0.969811
8023,0.969814
8024,0.969817
8025,0.969821
8026,0.969824
8027,0.969827
8028,0.969830
8029,0.969833
8030,0.969837
8031,0.969840
8032,0.969843
8033,0.969846
8034,0.969849
8035,0.969853
8036,0.969856
8037,0.969859
8038,0.969862
8039,0.969865
8040,0.969869
8041,0.969872
8042,0.969875
8043,0.969878
8044,0.969881
8045,0.969885
8046,0.969888
8047,0.969891
8048,0.969894
8049,0.969897
8050,0.969901
8051,0.969904
8052,0.969907
8053,0.969910
8054,0.969913
8055,0.969916
8056,0.969920
8057,0.969923
8058,0.969926
8059,0.969929
8060,0.969932
8061,0.969936
8062,0.969939
8063,0.969942
8064,0.969945
8065,0.969948
8066,0.969951
8067,0.969955
8068,0.969958
8069,0.969961
8070,0.969964
8071,0.969967
8072,0.969971
8073,0.969974
8074,0.969977
8075,0.969980
8076,0.969983
8077,0.969986
8078,0.969990
8079,0.969993
8080,0.969996
8081,0.969999
8082,0.970002
8083,0.970005
8084,0.970009
8085,0.970012
8086,0.970015
8087,0.970018
8088,0.970021
8089,0.970024
8090,0.970027
8091,0.970031
8092,0.970034
8093,0.970037
8094,0.970040
8095,0.970043
8096,0.970046
8097,0.970050
8098,0.970053
8099,0.970056
8100,0.970059
8101,0.970062
8102,0.970065
8103,0.970069
8104,0.970072
8105,0.970075
8106,0.970078
8107,0.970081
8108,0.970084
8109,0.970087
8110,0.970091
8111,0.970094
8112,0.970097
8113,0.970100
8114,0.970103
8115,0.970106
8116,0.970109
8117,0.970113
8118,0.970116
8119,0.970119
8120,0.970122
8121,0.970125
8122,0.970128
8123,0.970131
8124,0.970135
8125,0.970138
8126,0.970141
8127,0.970144
8128,0.970147
8129,0.970150
8130,0.970153
8131,0.970157
8132,0.970160
8133,0.970163
8134,0.970166
8135,0.970169
8136,0.970172
8137,0.970175
8138,0.970178
8139,0.970182
8140,0.970185
8141,0.970188
8142,0.970191
8143,0.970194
8144,0.970197
8145,0.970200
8146,0.970203
8147,0.970207
8148,0.970210
8149,0.970213
8150,0.970216
8151,0.970219
8152,0.970222
8153,0.970225
8154,0.970228
8155,0.970232
8156,0.970235
8157,0.970238
8158,0.970241
8159,0.970244
8160,0.970247
8161,0.970250
8162,0.970253
8163,0.970256
8164,0.970260
8165,0.970263
8166,0.970266
8167,0.970269
8168,0.970272
8169,0.970275
8170,0.970278
8171,0.970281
8172,0.970284
8173,0.970288
8174,0.970291
8175,0.970294
8176,0.970297
8177,0.970300
8178,0.970303
8179,0.970306
8180,0.970309
8181,0.970312
8182,0.970315
8183,0.970319
8184,0.970322
8185,0.970325
8186,0.970328
8187,0.970331
8188,0.970334
8189,0.970337
8190,0.970340
8191,0.970343
8192,0.970346
8193,0.970350
8194,0.970353
8195,0.970356
8196,0.970359
8197,0.970362
8198,0.970365
8199,0.970368
8200,0.970371
8201,0.970374
8202,0.970377
8203,0.970380
8204,0.970384
8205,0.970387
8206,0.970390
8207,0.970393
8208,0.970396
8209,0.970399
8210,0.970402
8211,0.970405
8212,0.970408
8213,0.970411
8214,0.970414
8215,0.970417
8216,0.970421
8217,0.970424
8218,0.970427
8219,0.970430
8220,0.970433
8221,0.970436
8222,0.970439
8223,0.970442
8224,0.970445
8225,0.970448
8226,0.970451
8227,0.970454
8228,0.970457
8229,0.970461
8230,0.970464
8231,0.970467
8232,0.970470
8233,0.970473
8234,0.970476
8235,0.970479
8236,0.970482
8237,0.970485
8238,0.970488
8239,0.970491
8240,0.970494
8241,0.970497
8242,0.970500
8243,0.970503
8244,0.970507
8245,0.970510
8246,0.970513
8247,0.970516
8248,0.970519
8249,0.970522
8250,0.970525
8251,0.970528
8252,0.970531
8253,0.970534
8254,0.970537
8255,0.970540
8256,0.970543
8257,0.970546
8258,0.970549
8259,0.970552
8260,0.970555
8261,0.970558
8262,0.970562
8263,0.970565
8264,0.970568
8265,0.970571
8266,0.970574
8267,0.970577
8268,0.970580
8269,0.970583
8270,0.970586
8271,0.970589
8272,0.970592
8273,0.970595
8274,0.970598
8275,0.970601
8276,0.970604
8277,0.970607
8278,0.970610
8279,0.970613
8280,0.970616
8281,0.970619
8282,0.970622
8283,0.970625
8284,0.970628
8285,0.970631
8286,0.970635
8287,0.970638
8288,0.970641
8289,0.970644
8290,0.970647
8291,0.970650
8292,0.970653
8293,0.970656
8294,0.970659
8295,0.970662
8296,0.970665
8297,0.970668
8298,0.970671
8299,0.970674
8300,0.970677
8301,0.970680
8302,0.970683
8303,0.970686
8304,0.970689
8305,0.970692
8306,0.970695
8307,0.970698
8308,0.970701
8309,0.970704
8310,0.970707
8311,0.970710
8312,0.970713
8313,0.970716
8314,0.970719
8315,0.970722
8316,0.970725
8317,0.970728
8318,0.970731
8319,0.970734
8320,0.970737
8321,0.970740
8322,0.970743
8323,0.970746
8324,0.970749
8325,0.970752
8326,0.970755
8327,0.970758
8328,0.970761
8329,0.970764
8330,0.970767
8331,0.970770
8332,0.970773
8333,0.970776
8334,0.970779
8335,0.970783
8336,0.970786
8337,0.970789
8338,0.970792
8339,0.970795
8340,0.970798
8341,0.970801
8342,0.970804
8343,0.970807
8344,0.970810
8345,0.970813
8346,0.970816
8347,0.970819
8348,0.970822
8349,0.970825
8350,0.970828
8351,0.970831
8352,0.970833
8353,0.970836
8354,0.970839
8355,0.970842
8356,0.970845
8357,0.970848
8358,0.970851
8359,0.970854
8360,0.970857
8361,0.970860
8362,0.970863
8363,0.970866
8364,0.970869
8365,0.970872
8366,0.970875
8367,0.970878
8368,0.970881
8369,0.970884
8370,0.970887
8371,0.970890
8372,0.970893
8373,0.970896
8374,0.970899
8375,0.970902
8376,0.970905
8377,0.970908
8378,0.970911
8379,0.970914
8380,0.970917
8381,0.970920
8382,0.970923
8383,0.970926
8384,0.970929
8385,0.970932
8386,0.970935
8387,0.970938
8388,0.970941
8389,0.970944
8390,0.970947
8391,0.970950
8392,0.970953
8393,0.970956
8394,0.970959
8395,0.970962
8396,0.970965
8397,0.970968
8398,0.970971
8399,0.970974
8400,0.970977
8401,0.970979
8402,0.970982
8403,0.970985
8404,0.970988
8405,0.970991
8406,0.970994
8407,0.970997
8408,0.971000
8409,0.971003
8410,0.971006
8411,0.971009
8412,0.971012
8413,0.971015
8414,0.971018
8415,0.971021
8416,0.971024
8417,0.971027
8418,0.971030
8419,0.971033
8420,0.971036
8421,0.971039
8422,0.971042
8423,0.971045
8424,0.971048
8425,0.971050
8426,0.971053
8427,0.971056
8428,0.971059
8429,0.971062
8430,0.971065
8431,0.971068
8432,0.971071
8433,0.971074
8434,0.971077
8435,0.971080
8436,0.971083
8437,0.971086
8438,0.971089
8439,0.971092
8440,0.971095
8441,0.971098
8442,0.971101
8443,0.971103
8444,0.971106
8445,0.971109
8446,0.971112
8447,0.971115
8448,0.971118
8449,0.971121
8450,0.971124
8451,0.971127
8452,0.971130
8453,0.971133
8454,0.971136
8455,0.971139
8456,0.971142
8457,0.971145
8458,0.971148
8459,0.971150
8460,0.971153
8461,0.971156
8462,0.971159
8463,0.971162
8464,0.971165
8465,0.971168
8466,0.971171
8467,0.971174
8468,0.971177
8469,0.971180
8470,0.971183
8471,0.971186
8472,0.971188
8473,0.971191
8474,0.971194
8475,0.971197
8476,0.971200
8477,0.971203
8478,0.971206
8479,0.971209
8480,0.971212
8481,0.971215
8482,0.971218
8483,0.971221
8484,0.971224
8485,0.971226
8486,0.971229
8487,0.971232
8488,0.971235
8489,0.971238
8490,0.971241
8491,0.971244
8492,0.971247
8493,0.971250
8494,0.971253
8495,0.971256
8496,0.971258
8497,0.971261
8498,0.971264
8499,0.971267
8500,0.971270
8501,0.971273
8502,0.971276
8503,0.971279
8504,0.971282
8505,0.971285
8506,0.971288
8507,0.971290
8508,0.971293
8509,0.971296
8510,0.971299
8511,0.971302
8512,0.971305
8513,0.971308
8514,0.971311
8515,0.971314
8516,0.971317
8517,0.971319
8518,0.971322
8519,0.971325
8520,0.971328
8521,0.971331
8522,0.971334
8523,0.971337
8524,0.971340
8525,0.971343
8526,0.971345
8527,0.971348
8528,0.971351
8529,0.971354
8530,0.971357
8531,0.971360
8532,0.971363
8533,0.971366
8534,0.971369
8535,0.971371
8536,0.971374
8537,0.971377
8538,0.971380
8539,0.971383
8540,0.971386
8541,0.971389
8542,0.971392
8543,0.971395
8544,0.971397
8545,0.971400
8546,0.971403
8547,0.971406
8548,0.971409
8549,0.971412
8550,0.971415
8551,0.971418
8552,0.971420
8553,0.971423
8554,0.971426
8555,0.971429
8556,0.971432
8557,0.971435
8558,0.971438
8559,0.971441
8560,0.971443
8561,0.971446
8562,0.971449
8563,0.971452
8564,0.971455
8565,0.971458
8566,0.971461
8567,0.971463
8568,0.971466
8569,0.971469
8570,0.971472
8571,0.971475
8572,0.971478
8573,0.971481
8574,0.971484
8575,0.971486
8576,0.971489
8577,0.971492
8578,0.971495
8579,0.971498
8580,0.971501
8581,0.971504
8582,0.971506
8583,0.971509
8584,0.971512
8585,0.971515
8586,0.971518
8587,0.971521
8588,0.971524
8589,0.971526
8590,0.971529
8591,0.971532
8592,0.971535
8593,0.971538
8594,0.971541
8595,0.971544
8596,0.971546
8597,0.971549
8598,0.971552
8599,0.971555
8600,0.971558
8601,0.971561
8602,0.971564
8603,0.971566
8604,0.971569
8605,0.971572
8606,0.971575
8607,0.971578
8608,0.971581
8609,0.971583
8610,0.971586
8611,0.971589
8612,0.971592
8613,0.971595
8614,0.971598
8615,0.971600
8616,0.971603
8617,0.971606
8618,0.971609
8619,0.971612
8620,0.971615
8621,0.971618
8622,0.971620
8623,0.971623
8624,0.971626
8625,0.971629
8626,0.971632
8627,0.971635
8628,0.971637
8629,0.971640
8630,0.971643
8631,0.971646
8632,0.971649
8633,0.971652
8634,0.971654
8635,0.971657
8636,0.971660
8637,0.971663
8638,0.971666
8639,0.971668
8640,0.971671
8641,0.971674
8642,0.971677
8643,0.971680
8644,0.971683
8645,0.971685
8646,0.971688
8647,0.971691
8648,0.971694
8649,0.971697
8650,0.971700
8651,0.971702
8652,0.971705
8653,0.971708
8654,0.971711
8655,0.971714
8656,0.971716
8657,0.971719
8658,0.971722
8659,0.971725
8660,0.971728
8661,0.971731
8662,0.971733
8663,0.971736
8664,0.971739
8665,0.971742
8666,0.971745
8667,0.971747
8668,0.971750
8669,0.971753
8670,0.971756
8671,0.971759
8672,0.971761
8673,0.971764
8674,0.971767
8675,0.971770
8676,0.971773
8677,0.971775
8678,0.971778
8679,0.971781
8680,0.971784
8681,0.971787
8682,0.971790
8683,0.971792
8684,0.971795
8685,0.971798
8686,0.971801
8687,0.971804
8688,0.971806
8689,0.971809
8690,0.971812
8691,0.971815
8692,0.971817
8693,0.971820
8694,0.971823
8695,0.971826
8696,0.971829
8697,0.971831
8698,0.971834
8699,0.971837
8700,0.971840
8701,0.971843
8702,0.971845
8703,0.971848
8704,0.971851
8705,0.971854
8706,0.971857
8707,0.971859
8708,0.971862
8709,0.971865
8710,0.971868
8711,0.971871
8712,0.971873
8713,0.971876
8714,0.971879
8715,0.971882
8716,0.971884
8717,0.971887
8718,0.971890
8719,0.971893
8720,0.971896
8721,0.971898
8722,0.971901
8723,0.971904
8724,0.971907
8725,0.971910
8726,0.971912
8727,0.971915
8728,0.971918
8729,0.971921
8730,0.971923
8731,0.971926
8732,0.971929
8733,0.971932
8734,0.971934
8735,0.971937
8736,0.971940
8737,0.971943
8738,0.971946
8739,0.971948
8740,0.971951
8741,0.971954
8742,0.971957
8743,0.971959
8744,0.971962
8745,0.971965
8746,0.971968
8747,0.971971
8748,0.971973
8749,0.971976
8750,0.971979
8751,0.971982
8752,0.971984
8753,0.971987
8754,0.971990
8755,0.971993
8756,0.971995
8757,0.971998
8758,0.972001
8759,0.972004
8760,0.972006
8761,0.972009
8762,0.972012
8763,0.972015
8764,0.972017
8765,0.972020
8766,0.972023
8767,0.972026
8768,0.972028
8769,0.972031
8770,0.972034
8771,0.972037
8772,0.972040
8773,0.972042
8774,0.972045
8775,0.972048
8776,0.972051
8777,0.972053
8778,0.972056
8779,0.972059
8780,0.972062
8781,0.972064
8782,0.972067
8783,0.972070
8784,0.972073
8785,0.972075
8786,0.972078
8787,0.972081
8788,0.972083
8789,0.972086
8790,0.972089
8791,0.972092
8792,0.972094
8793,0.972097
8794,0.972100
8795,0.972103
8796,0.972105
8797,0.972108
8798,0.972111
8799,0.972114
8800,0.972116
8801,0.972119
8802,0.972122
8803,0.972125
8804,0.972127
8805,0.972130
8806,0.972133
8807,0.972136
8808,0.972138
8809,0.972141
8810,0.972144
8811,0.972146
8812,0.972149
8813,0.972152
8814,0.972155
8815,0.972157
8816,0.972160
8817,0.972163
8818,0.972166
8819,0.972168
8820,0.972171
8821,0.972174
8822,0.972176
8823,0.972179
8824,0.972182
8825,0.972185
8826,0.972187
8827,0.972190
8828,0.972193
8829,0.972196
8830,0.972198
8831,0.972201
8832,0.972204
8833,0.972206
8834,0.972209
8835,0.972212
8836,0.972215
8837,0.972217
8838,0.972220
8839,0.972223
8840,0.972225
8841,0.972228
8842,0.972231
8843,0.972234
8844,0.972236
8845,0.972239
8846,0.972242
8847,0.972244
8848,0.972247
8849,0.972250
8850,0.972253
8851,0.972255
8852,0.972258
8853,0.972261
8854,0.972263
8855,0.972266
8856,0.972269
8857,0.972272
8858,0.972274
8859,0.972277
8860,0.972280
8861,0.972282
8862,0.972285
8863,0.972288
8864,0.972291
8865,0.972293
8866,0.972296
8867,0.972299
8868,0.972301
8869,0.972304
8870,0.972307
8871,0.972309
8872,0.972312
8873,0.972315
8874,0.972318
8875,0.972320
8876,0.972323
8877,0.972326
8878,0.972328
8879,0.972331
8880,0.972334
8881,0.972336
8882,0.972339
8883,0.972342
8884,0.972345
8885,0.972347
8886,0.972350
8887,0.972353
8888,0.972355
8889,0.972358
8890,0.972361
8891,0.972363
8892,0.972366
8893,0.972369
8894,0.972371
8895,0.972374
8896,0.972377
8897,0.972379
8898,0.972382
8899,0.972385
8900,0.972388
8901,0.972390
8902,0.972393
8903,0.972396
8904,0.972398
8905,0.972401
8906,0.972404
8907,0.972406
8908,0.972409
8909,0.972412
8910,0.972414
8911,0.972417
8912,0.972420
8913,0.972422
8914,0.972425
8915,0.972428
8916,0.972430
8917,0.972433
8918,0.972436
8919,0.972438
8920,0.972441
8921,0.972444
8922,0.972446
8923,0.972449
8924,0.972452
8925,0.972455
8926,0.972457
8927,0.972460
8928,0.972463
8929,0.972465
8930,0.972468
8931,0.972471
8932,0.972473
8933,0.972476
8934,0.972479
8935,0.972481
8936,0.972484
8937,0.972487
8938,0.972489
8939,0.972492
8940,0.972495
8941,0.972497
8942,0.972500
8943,0.972503
8944,0.972505
8945,0.972508
8946,0.972511
8947,0.972513
8948,0.972516
8949,0.972519
8950,0.972521
8951,0.972524
8952,0.972526
8953,0.972529
8954,0.972532
8955,0.972534
8956,0.972537
8957,0.972540
8958,0.972542
8959,0.972545
8960,0.972548
8961,0.972550
8962,0.972553
8963,0.972556
8964,0.972558
8965,0.972561
8966,0.972564
8967,0.972566
8968,0.972569
8969,0.972572
8970,0.972574
8971,0.972577
8972,0.972580
8973,0.972582
8974,0.972585
8975,0.972587
8976,0.972590
8977,0.972593
8978,0.972595
8979,0.972598
8980,0.972601
8981,0.972603
8982,0.972606
8983,0.972609
8984,0.972611
8985,0.972614
8986,0.972617
8987,0.972619
8988,0.972622
8989,0.972624
8990,0.972627
8991,0.972630
8992,0.972632
8993,0.972635
8994,0.972638
8995,0.972640
8996,0.972643
8997,0.972646
8998,0.972648
8999,0.972651
9000,0.972653
9001,0.972656
9002,0.972659
9003,0.972661
9004,0.972664
9005,0.972667
9006,0.972669
9007,0.972672
9008,0.972675
9009,0.972677
9010,0.972680
9011,0.972682
9012,0.972685
9013,0.972688
9014,0.972690
9015,0.972693
9016,0.972696
9017,0.972698
9018,0.972701
9019,0.972703
9020,0.972706
9021,0.972709
9022,0.972711
9023,0.972714
9024,0.972717
9025,0.972719
9026,0.972722
9027,0.972724
9028,0.972727
9029,0.972730
9030,0.972732
9031,0.972735
9032,0.972738
9033,0.972740
9034,0.972743
9035,0.972745
9036,0.972748
9037,0.972751
9038,0.972753
9039,0.972756
9040,0.972758
9041,0.972761
9042,0.972764
9043,0.972766
9044,0.972769
9045,0.972772
9046,0.972774
9047,0.972777
9048,0.972779
9049,0.972782
9050,0.972785
9051,0.972787
9052,0.972790
9053,0.972792
9054,0.972795
9055,0.972798
9056,0.972800
9057,0.972803
9058,0.972805
9059,0.972808
9060,0.972811
9061,0.972813
9062,0.972816
9063,0.972818
9064,0.972821
9065,0.972824
9066,0.972826
9067,0.972829
9068,0.972831
9069,0.972834
9070,0.972837
9071,0.972839
9072,0.972842
9073,0.972844
9074,0.972847
9075,0.972850
9076,0.972852
9077,0.972855
9078,0.972857
9079,0.972860
9080,0.972863
9081,0.972865
9082,0.972868
9083,0.972870
9084,0.972873
9085,0.972876
9086,0.972878
9087,0.972881
9088,0.972883
9089,0.972886
9090,0.972888
9091,0.972891
9092,0.972894
9093,0.972896
9094,0.972899
9095,0.972901
9096,0.972904
9097,0.972907
9098,0.972909
9099,0.972912
9100,0.972914
9101,0.972917
9102,0.972920
9103,0.972922
9104,0.972925
9105,0.972927
9106,0.972930
9107,0.972932
9108,0.972935
9109,0.972938
9110,0.972940
9111,0.972943
9112,0.972945
9113,0.972948
9114,0.972950
9115,0.972953
9116,0.972956
9117,0.972958
9118,0.972961
9119,0.972963
9120,0.972966
9121,0.972969
9122,0.972971
9123,0.972974
9124,0.972976
9125,0.972979
9126,0.972981
9127,0.972984
9128,0.972987
9129,0.972989
9130,0.972992
9131,0.972994
9132,0.972997
9133,0.972999
9134,0.973002
9135,0.973004
9136,0.973007
9137,0.973010
9138,0.973012
9139,0.973015
9140,0.973017
9141,0.973020
9142,0.973022
9143,0.973025
9144,0.973028
9145,0.973030
9146,0.973033
9147,0.973035
9148,0.973038
9149,0.973040
9150,0.973043
9151,0.973045
9152,0.973048
9153,0.973051
9154,0.973053
9155,0.973056
9156,0.973058
9157,0.973061
9158,0.973063
9159,0.973066
9160,0.973069
9161,0.973071
9162,0.973074
9163,0.973076
9164,0.973079
9165,0.973081
9166,0.973084
9167,0.973086
9168,0.973089
9169,0.973091
9170,0.973094
9171,0.973097
9172,0.973099
9173,0.973102
9174,0.973104
9175,0.973107
9176,0.973109
9177,0.973112
9178,0.973114
9179,0.973117
9180,0.973119
9181,0.973122
9182,0.973125
9183,0.973127
9184,0.973130
9185,0.973132
9186,0.973135
9187,0.973137
9188,0.973140
9189,0.973142
9190,0.973145
9191,0.973147
9192,0.973150
9193,0.973153
9194,0.973155
9195,0.973158
9196,0.973160
9197,0.973163
9198,0.973165
9199,0.973168
9200,0.973170
9201,0.973173
9202,0.973175
9203,0.973178
9204,0.973180
9205,0.973183
9206,0.973185
9207,0.973188
9208,0.973191
9209,0.973193
9210,0.973196
9211,0.973198
9212,0.973201
9213,0.973203
9214,0.973206
9215,0.973208
9216,0.973211
9217,0.973213
9218,0.973216
9219,0.973218
9220,0.973221
9221,0.973223
9222,0.973226
9223,0.973228
9224,0.973231
9225,0.973234
9226,0.973236
9227,0.973239
9228,0.973241
9229,0.973244
9230,0.973246
9231,0.973249
9232,0.973251
9233,0.973254
9234,0.973256
9235,0.973259
9236,0.973261
9237,0.973264
9238,0.973266
9239,0.973269
9240,0.973271
9241,0.973274
9242,0.973276
9243,0.973279
9244,0.973281
9245,0.973284
9246,0.973286
9247,0.973289
9248,0.973291
9249,0.973294
9250,0.973296
9251,0.973299
9252,0.973301
9253,0.973304
9254,0.973306
9255,0.973309
9256,0.973312
9257,0.973314
9258,0.973317
9259,0.973319
9260,0.973322
9261,0.973324
9262,0.973327
9263,0.973329
9264,0.973332
9265,0.973334
9266,0.973337
9267,0.973339
9268,0.973342
9269,0.973344
9270,0.973347
9271,0.973349
9272,0.973352
9273,0.973354
9274,0.973357
9275,0.973359
9276,0.973362
9277,0.973364
9278,0.973367
9279,0.973369
9280,0.973372
9281,0.973374
9282,0.973377
9283,0.973379
9284,0.973382
9285,0.973384
9286,0.973387
9287,0.973389
9288,0.973392
9289,0.973394
9290,0.973397
9291,0.973399
9292,0.973401
9293,0.973404
9294,0.973406
9295,0.973409
9296,0.973411
9297,0.973414
9298,0.973416
9299,0.973419
9300,0.973421
9301,0.973424
9302,0.973426
9303,0.973429
9304,0.973431
9305,0.973434
9306,0.973436
9307,0.973439
9308,0.973441
9309,0.973444
9310,0.973446
9311,0.973449
9312,0.973451
9313,0.973454
9314,0.973456
9315,0.973459
9316,0.973461
9317,0.973464
9318,0.973466
9319,0.973469
9320,0.973471
9321,0.973474
9322,0.973476
9323,0.973479
9324,0.973481
9325,0.973483
9326,0.973486
9327,0.973488
9328,0.973491
9329,0.973493
9330,0.973496
9331,0.973498
9332,0.973501
9333,0.973503
9334,0.973506
9335,0.973508
9336,0.973511
9337,0.973513
9338,0.973516
9339,0.973518
9340,0.973521
9341,0.973523
9342,0.973525
9343,0.973528
9344,0.973530
9345,0.973533
9346,0.973535
9347,0.973538
9348,0.973540
9349,0.973543
9350,0.973545
9351,0.973548
9352,0.973550
9353,0.973553
9354,0.973555
9355,0.973558
9356,0.973560
9357,0.973562
9358,0.973565
9359,0.973567
9360,0.973570
9361,0.973572
9362,0.973575
9363,0.973577
9364,0.973580
9365,0.973582
9366,0.973585
9367,0.973587
9368,0.973589
9369,0.973592
9370,0.973594
9371,0.973597
9372,0.973599
9373,0.973602
9374,0.973604
9375,0.973607
9376,0.973609
9377,0.973612
9378,0.973614
9379,0.973616
9380,0.973619
9381,0.973621
9382,0.973624
9383,0.973626
9384,0.973629
9385,0.973631
9386,0.973634
9387,0.973636
9388,0.973639
9389,0.973641
9390,0.973643
9391,0.973646
9392,0.973648
9393,0.973651
9394,0.973653
9395,0.973656
9396,0.973658
9397,0.973661
9398,0.973663
9399,0.973665
9400,0.973668
9401,0.973670
9402,0.973673
9403,0.973675
9404,0.973678
9405,0.973680
9406,0.973682
9407,0.973685
9408,0.973687
9409,0.973690
9410,0.973692
9411,0.973695
9412,0.973697
9413,0.973700
9414,0.973702
9415,0.973704
9416,0.973707
9417,0.973709
9418,0.973712
9419,0.973714
9420,0.973717
9421,0.973719
9422,0.973721
9423,0.973724
9424,0.973726
9425,0.973729
9426,0.973731
9427,0.973734
9428,0.973736
9429,0.973738
9430,0.973741
9431,0.973743
9432,0.973746
9433,0.973748
9434,0.973751
9435,0.973753
9436,0.973755
9437,0.973758
9438,0.973760
9439,0.973763
9440,0.973765
9441,0.973768
9442,0.973770
9443,0.973772
9444,0.973775
9445,0.973777
9446,0.973780
9447,0.973782
9448,0.973785
9449,0.973787
9450,0.973789
9451,0.973792
9452,0.973794
9453,0.973797
9454,0.973799
9455,0.973801
9456,0.973804
9457,0.973806
9458,0.973809
9459,0.973811
9460,0.973814
9461,0.973816
9462,0.973818
9463,0.973821
9464,0.973823
9465,0.973826
9466,0.973828
9467,0.973830
9468,0.973833
9469,0.973835
9470,0.973838
9471,0.973840
9472,0.973842
9473,0.973845
9474,0.973847
9475,0.973850
9476,0.973852
9477,0.973855
9478,0.973857
9479,0.973859
9480,0.973862
9481,0.973864
9482,0.973867
9483,0.973869
9484,0.973871
9485,0.973874
9486,0.973876
9487,0.973879
9488,0.973881
9489,0.973883
9490,0.973886
9491,0.973888
9492,0.973891
9493,0.973893
9494,0.973895
9495,0.973898
9496,0.973900
9497,0.973903
9498,0.973905
9499,0.973907
9500,0.973910
9501,0.973912
9502,0.973915
9503,0.973917
9504,0.973919
9505,0.973922
9506,0.973924
9507,0.973927
9508,0.973929
9509,0.973931
9510,0.973934
9511,0.973936
9512,0.973938
9513,0.973941
9514,0.973943
9515,0.973946
9516,0.973948
9517,0.973950
9518,0.973953
9519,0.973955
9520,0.973958
9521,0.973960
9522,0.973962
9523,0.973965
9524,0.973967
9525,0.973970
9526,0.973972
9527,0.973974
9528,0.973977
9529,0.973979
9530,0.973981
9531,0.973984
9532,0.973986
9533,0.973989
9534,0.973991
9535,0.973993
9536,0.973996
9537,0.973998
9538,0.974000
9539,0.974003
9540,0.974005
9541,0.974008
9542,0.974010
9543,0.974012
9544,0.974015
9545,0.974017
9546,0.974020
9547,0.974022
9548,0.974024
9549,0.974027
9550,0.974029
9551,0.974031
9552,0.974034
9553,0.974036
9554,0.974039
9555,0.974041
9556,0.974043
9557,0.974046
9558,0.974048
9559,0.974050
9560,0.974053
9561,0.974055
9562,0.974057
9563,0.974060
9564,0.974062
9565,0.974065
