= Calculating relative diversity (B) for all neutral sites across the genome. = = =
Using recombination (crossover) map from ../bin/200kb.map
Plot saved to genome_plot.png
= B value calculated in 9.37 seconds. = = =
         7150684 function calls (7025948 primitive calls) in 9.813 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 widgets.py:996(CheckButtons)
       33    0.000    0.000    0.000    0.000 results.py:219(__setitem__)
        2    0.000    0.000    0.000    0.000 backend_bases.py:753(<dictcomp>)
        1    0.000    0.000    0.000    0.000 Image.py:3016(frombuffer)
        1    0.000    0.000    0.000    0.000 geo.py:344(MollweideTransform)
       72    0.000    0.000    0.000    0.000 lines.py:1256(set_markersize)
        1    0.000    0.000    0.000    0.000 _factories.py:1(<module>)
        1    0.000    0.000    0.000    0.000 deprecation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 text.py:1615(Annotation)
       24    0.000    0.000    0.000    0.000 cbook.py:1348(_check_1d)
        2    0.000    0.000    0.000    0.000 pathlib.py:1170(mkdir)
       29    0.000    0.000    0.000    0.000 rcsetup.py:462(_validate_linestyle)
       42    0.000    0.000    0.000    0.000 transforms.py:137(__setstate__)
        1    0.000    0.000    0.000    0.000 mixins.py:59(NDArrayOperatorsMixin)
      319    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:874(create_module)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1339(LocationEvent)
        1    0.000    0.000    0.000    0.000 error.py:1(<module>)
      480    0.000    0.000    0.000    0.000 typing.py:560(<genexpr>)
      188    0.000    0.000    0.000    0.000 __init__.py:402(<genexpr>)
       72    0.000    0.000    0.000    0.000 lines.py:1100(set_gapcolor)
       35    0.000    0.000    0.000    0.000 enum.py:423(__getattr__)
      280    0.000    0.000    0.000    0.000 multiarray.py:153(concatenate)
       28    0.000    0.000    0.000    0.000 transforms.py:2421(transform_path_non_affine)
       57    0.000    0.000    0.000    0.000 inspect.py:2412(<lambda>)
        1    0.000    0.000    0.000    0.000 threading.py:1386(__init__)
        7    0.000    0.000    0.000    0.000 cbook.py:849(__init__)
       34    0.000    0.000    0.000    0.000 codecs.py:309(__init__)
       11    0.000    0.000    0.000    0.000 patches.py:314(_set_edgecolor)
      185    0.000    0.000    0.000    0.000 text.py:246(_get_multialignment)
        1    0.000    0.000    0.000    0.000 contextlib.py:482(enter_context)
       10    0.000    0.000    0.000    0.000 axis.py:1043(_translate_tick_params)
       33    0.000    0.000    0.000    0.000 warnings.py:477(__exit__)
       87    0.000    0.000    0.000    0.000 text.py:429(<listcomp>)
       30    0.000    0.000    0.000    0.000 core.py:4281(<genexpr>)
        1    0.000    0.000    0.000    0.000 helper.py:1(<module>)
       18    0.000    0.000    0.000    0.000 argparse.py:1533(_get_optional_kwargs)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1138(start)
       72    0.000    0.000    0.000    0.000 lines.py:1041(set_antialiased)
        1    0.000    0.000    0.000    0.000 backend_bases.py:153(RendererBase)
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1236(_get_parent_path)
        1    0.000    0.000    0.000    0.000 _docstring.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_managers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _shape.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _datasource.py:1(<module>)
      425    0.000    0.000    0.000    0.000 typing.py:1737(cast)
      223    0.000    0.000    0.000    0.000 text.py:601(get_wrap)
       18    0.000    0.000    0.000    0.000 {built-in method zlib.crc32}
        8    0.000    0.000    0.000    0.000 core.py:5964(<genexpr>)
      279    0.000    0.000    0.000    0.000 axis.py:283(get_loc)
      217    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
       13    0.000    0.000    0.000    0.000 _dtype_ctypes.py:100(dtype_from_ctypes_type)
       69    0.000    0.000    0.000    0.000 signal.py:9(<lambda>)
        1    0.000    0.000    0.000    0.000 win.py:1(<module>)
      130    0.000    0.000    0.000    0.000 unicode.py:105(<genexpr>)
       17    0.000    0.000    0.000    0.000 rcsetup.py:273(validate_color_or_auto)
        1    0.000    0.000    0.000    0.000 backend_agg.py:58(RendererAgg)
        1    0.000    0.000    0.000    0.000 getlimits.py:540(_init)
       20    0.000    0.000    0.000    0.000 axis.py:195(_set_labelrotation)
       62    0.000    0.000    0.000    0.000 ticker.py:1615(raise_if_exceeds)
       35    0.000    0.000    0.000    0.000 enum.py:82(__init__)
        1    0.000    0.000    0.000    0.000 {method '_timer_start' of '_macosx.Timer' objects}
       24    0.000    0.000    0.000    0.000 core.py:671(getdata)
        1    0.000    0.000    0.000    0.000 figure.py:1502(add_gridspec)
        1    0.000    0.000    0.000    0.000 _base.py:2865(<listcomp>)
        1    0.000    0.000    0.000    0.000 patches.py:1314(FancyArrow)
        1    0.000    0.000    0.000    0.000 Image.py:143(Transpose)
        5    0.000    0.000    0.000    0.000 patches.py:734(get_path)
        6    0.000    0.000    0.000    0.000 core.py:5958(<lambda>)
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x105fb6050}
       27    0.000    0.000    0.000    0.000 axis.py:2218(<genexpr>)
      102    0.000    0.000    0.000    0.000 typing.py:1053(<genexpr>)
        2    0.000    0.000    0.000    0.000 pathlib.py:398(select_from)
        1    0.000    0.000    0.000    0.000 _base.py:2860(<listcomp>)
       47    0.000    0.000    0.000    0.000 rcsetup.py:357(validate_fontsize)
        1    0.000    0.000    0.000    0.000 ImageColor.py:1(<module>)
       12    0.000    0.000    0.000    0.000 threading.py:1028(_stop)
      223    0.000    0.000    0.000    0.000 text.py:1347(get_parse_math)
        1    0.000    0.000    0.000    0.000 core.py:2974(Regex)
        1    0.000    0.000    0.000    0.000 ExifTags.py:341(<dictcomp>)
       18    0.000    0.000    0.000    0.000 argparse.py:1453(_add_action)
        1    0.000    0.000    0.000    0.000 spines.py:14(Spine)
       47    0.000    0.000    0.000    0.000 pathlib.py:239(splitroot)
       14    0.000    0.000    0.000    0.000 typing.py:722(__init__)
        1    0.000    0.000    0.000    0.000 _dtype_like.py:65(_DTypeDictBase)
        4    0.000    0.000    0.000    0.000 core.py:5701(__init__)
        1    0.000    0.000    0.000    0.000 _base.py:3432(set_xlabel)
       51    0.000    0.000    0.000    0.000 core.py:1890(set_name)
        3    0.000    0.000    0.000    0.000 __init__.py:36(__deprecate_private_class)
        2    0.000    0.000    0.000    0.000 backend_bases.py:3461(export)
       21    0.000    0.000    0.000    0.000 _docstring.py:43(update)
        1    0.000    0.000    0.000    0.000 transforms.py:1763(AffineBase)
      156    0.000    0.000    0.000    0.000 core.py:1982(__hash__)
       21    0.000    0.000    0.000    0.000 patches.py:270(get_patch_transform)
        1    0.000    0.000    0.000    0.000 umath.py:1(<module>)
        6    0.000    0.000    0.000    0.000 patches.py:493(set_hatch)
       11    0.000    0.000    0.000    0.000 patches.py:381(set_linewidth)
       10    0.000    0.000    0.000    0.000 weakref.py:368(__init__)
        1    0.000    0.000    0.000    0.000 testing.py:17(pyparsing_test)
       12    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
      335    0.000    0.000    0.000    0.000 typing.py:219(<listcomp>)
        7    0.000    0.000    0.000    0.000 _parser.py:309(_convert)
       62    0.000    0.000    0.000    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
      302    0.000    0.000    0.000    0.000 artist.py:1128(sticky_edges)
        1    0.000    0.000    0.000    0.000 _adapters.py:31(DegenerateFiles)
       13    0.000    0.000    0.000    0.000 deprecation.py:440(<listcomp>)
       89    0.000    0.000    0.000    0.000 typing.py:223(_check_generic)
       38    0.000    0.000    0.000    0.000 getlimits.py:24(_fr1)
      102    0.000    0.000    0.000    0.000 exceptions.py:46(__init__)
        3    0.000    0.000    0.000    0.000 core.py:1635(__invert__)
        2    0.000    0.000    0.000    0.000 arraysetops.py:138(unique)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        7    0.000    0.000    0.000    0.000 core.py:3510(__init__)
       67    0.000    0.000    0.000    0.000 deprecation.py:205(<listcomp>)
        1    0.000    0.000    0.000    0.000 geo.py:297(HammerTransform)
      223    0.000    0.000    0.000    0.000 text.py:292(get_transform_rotates_text)
      126    0.000    0.000    0.000    0.000 font_manager.py:1549(<genexpr>)
       34    0.000    0.000    0.000    0.000 __init__.py:219(_acquireLock)
       72    0.000    0.000    0.000    0.000 lines.py:550(set_markevery)
        7    0.000    0.000    0.000    0.000 weakref.py:105(__init__)
        3    0.000    0.000    0.000    0.000 core.py:1595(__xor__)
        1    0.000    0.000    0.000    0.000 quiver.py:870(Barbs)
        1    0.000    0.000    0.000    0.000 util.py:14(__config_flags)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
       16    0.000    0.000    0.000    0.000 _type_aliases.py:44(_bits_of)
       12    0.000    0.000    0.000    0.000 __init__.py:264(get_aliased_and_aliases)
       46    0.000    0.000    0.000    0.000 pathlib.py:600(_from_parsed_parts)
        1    0.000    0.000    0.000    0.000 {built-in method posix.scandir}
      183    0.000    0.000    0.000    0.000 typing.py:1272(_value_and_type_iter)
       44    0.000    0.000    0.000    0.000 getlimits.py:101(_float_conv)
        5    0.000    0.000    0.000    0.000 figure.py:2611(set_layout_engine)
       36    0.000    0.000    0.000    0.000 traceback.py:288(__getitem__)
        3    0.000    0.000    0.000    0.000 core.py:4890(__init__)
      201    0.000    0.000    0.000    0.000 rcsetup.py:59(func)
        1    0.000    0.000    0.000    0.000 __init__.py:351(_sanity_check)
       98    0.000    0.000    0.000    0.000 text.py:432(<listcomp>)
       63    0.000    0.000    0.000    0.000 {method 'set_size' of 'matplotlib.ft2font.FT2Font' objects}
        6    0.000    0.000    0.000    0.000 text.py:586(set_clip_box)
      389    0.000    0.000    0.000    0.000 enum.py:801(value)
       18    0.000    0.000    0.000    0.000 arrayprint.py:1588(_guarded_repr_or_str)
        4    0.000    0.000    0.000    0.000 posixpath.py:338(normpath)
      172    0.000    0.000    0.000    0.000 _collections_abc.py:885(__iter__)
       15    0.000    0.000    0.000    0.000 dataclasses.py:663(_is_type)
        1    0.000    0.000    0.000    0.000 patches.py:1693(Annulus)
        1    0.000    0.000    0.000    0.000 backend_agg.py:368(FigureCanvasAgg)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1401(MouseButton)
       86    0.000    0.000    0.000    0.000 argparse.py:1363(register)
       18    0.000    0.000    0.000    0.000 __init__.py:62(_process_keys)
       15    0.000    0.000    0.000    0.000 argparse.py:591(_format_args)
       12    0.000    0.000    0.000    0.000 fromnumeric.py:537(swapaxes)
        1    0.000    0.000    0.000    0.000 scale.py:201(LogTransform)
        1    0.000    0.000    0.000    0.000 gridspec.py:328(__init__)
       14    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
       12    0.000    0.000    0.000    0.000 _base.py:314(_getdefaults)
        1    0.000    0.000    0.000    0.000 _trifinder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 thread.py:123(__init__)
        3    0.000    0.000    0.000    0.000 transforms.py:362(size)
        3    0.000    0.000    0.000    0.000 core.py:2425(__init__)
        6    0.000    0.000    0.000    0.000 patches.py:396(set_linestyle)
       30    0.000    0.000    0.000    0.000 cbook.py:1695(safe_isfinite)
        1    0.000    0.000    0.000    0.000 _layoutgrid.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _base.py:2883(<listcomp>)
        1    0.000    0.000    0.000    0.000 patches.py:670(Rectangle)
        1    0.000    0.000    0.000    0.000 texmanager.py:56(TexManager)
        8    0.000    0.000    0.000    0.000 warnings.py:181(_add_filter)
        2    0.000    0.000    0.000    0.000 arraysetops.py:323(_unique1d)
        1    0.000    0.000    0.000    0.000 _enums.py:27(JoinStyle)
        1    0.000    0.000    0.000    0.000 dates.py:208(__getattr__)
        1    0.000    0.000    0.000    0.000 ufunclike.py:1(<module>)
        5    0.000    0.000    0.000    0.000 warnings.py:165(simplefilter)
        6    0.000    0.000    0.000    0.000 __init__.py:43(normalize_encoding)
        2    0.000    0.000    0.000    0.000 {built-in method posix.access}
        1    0.000    0.000    0.000    0.000 transforms.py:1814(Affine2DBase)
        1    0.000    0.000    0.000    0.000 __init__.py:262(_reset_cache)
      400    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
        3    0.000    0.000    0.000    0.000 core.py:4063(__init__)
        9    0.000    0.000    0.000    0.000 argparse.py:2424(_get_values)
        1    0.000    0.000    0.000    0.000 Image.py:2936(new)
       61    0.000    0.000    0.000    0.000 _inspect.py:144(<lambda>)
       29    0.000    0.000    0.000    0.000 pathlib.py:710(name)
       52    0.000    0.000    0.000    0.000 _add_newdocs.py:6754(refer_to_array_attribute)
        1    0.000    0.000    0.000    0.000 GimpGradientFile.py:1(<module>)
      186    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
       67    0.000    0.000    0.000    0.000 deprecation.py:99(deprecated)
        1    0.000    0.000    0.000    0.000 geo.py:386(InvertedMollweideTransform)
       54    0.000    0.000    0.000    0.000 core.py:2438(parseImpl)
       25    0.000    0.000    0.000    0.000 {built-in method unicodedata.name}
       29    0.000    0.000    0.000    0.000 argparse.py:2188(_parse_optional)
        2    0.000    0.000    0.000    0.000 pyplot.py:987(gcf)
        1    0.000    0.000    0.000    0.000 Image.py:163(Resampling)
        1    0.000    0.000    0.000    0.000 geo.py:272(InvertedAitoffTransform)
      185    0.000    0.000    0.000    0.000 text.py:317(get_rotation_mode)
        1    0.000    0.000    0.000    0.000 _globals.py:65(_CopyMode)
        1    0.000    0.000    0.000    0.000 patches.py:964(StepPatch)
        1    0.000    0.000    0.000    0.000 backend_bases.py:763(GraphicsContextBase)
       31    0.000    0.000    0.000    0.000 axis.py:1632(get_minor_ticks)
        4    0.000    0.000    0.000    0.000 figure.py:3047(get_size_inches)
        1    0.000    0.000    0.000    0.000 ExifTags.py:344(Interop)
        4    0.000    0.000    0.000    0.000 backend_bases.py:1269(_process)
      382    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
      122    0.000    0.000    0.000    0.000 {built-in method math.log10}
        1    0.000    0.000    0.000    0.000 geo.py:316(InvertedHammerTransform)
        5    0.000    0.000    0.000    0.000 path.py:734(unit_rectangle)
      200    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        1    0.000    0.000    0.000    0.000 ExifTags.py:352(IFD)
        1    0.000    0.000    0.000    0.000 rrule.py:1307(rruleset)
        6    0.000    0.000    0.000    0.000 sre_compile.py:440(_bytes_to_codes)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2789(_Mode)
        1    0.000    0.000    0.000    0.000 scale.py:348(SymmetricalLogTransform)
        1    0.000    0.000    0.000    0.000 core.py:4586(IndentedBlock)
        1    0.000    0.000    0.000    0.000 scale.py:243(InvertedLogTransform)
        1    0.000    0.000    0.000    0.000 core.py:5262(__init__)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1823(_MathStyle)
        1    0.000    0.000    0.000    0.000 gridspec.py:227(__getitem__)
        1    0.000    0.000    0.000    0.000 patches.py:1073(Polygon)
        1    0.000    0.000    0.000    0.000 twodim_base.py:534(vander)
       27    0.000    0.000    0.000    0.000 deprecation.py:154(_deprecated_property)
        2    0.000    0.000    0.000    0.000 __init__.py:188(caching_module_getattr)
       40    0.000    0.000    0.000    0.000 ticker.py:732(<genexpr>)
        1    0.000    0.000    0.000    0.000 arraypad.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:2177(BlendedGenericTransform)
        6    0.000    0.000    0.000    0.000 core.py:1146(__init__)
        1    0.000    0.000    0.000    0.000 scale.py:583(LogitTransform)
        1    0.000    0.000    0.000    0.000 _enums.py:119(CapStyle)
       11    0.000    0.000    0.000    0.000 version.py:503(_cmpkey)
       13    0.000    0.000    0.000    0.000 mixins.py:44(_numeric_methods)
       65    0.000    0.000    0.000    0.000 inspect.py:404(isbuiltin)
       14    0.000    0.000    0.000    0.000 __init__.py:142(_check_size)
        6    0.000    0.000    0.000    0.000 axis.py:848(limit_range_for_scale)
        6    0.000    0.000    0.000    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 patches.py:610(Shadow)
        2    0.000    0.000    0.000    0.000 typing.py:2356(<dictcomp>)
        1    0.000    0.000    0.000    0.000 scale.py:483(InvertedAsinhTransform)
        1    0.000    0.000    0.000    0.000 figure.py:3228(add_axobserver)
        2    0.000    0.000    0.000    0.000 backend_bases.py:173(__init__)
       10    0.000    0.000    0.000    0.000 patches.py:453(set_capstyle)
        1    0.000    0.000    0.000    0.000 scale.py:381(InvertedSymmetricalLogTransform)
      440    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
      114    0.000    0.000    0.000    0.000 font_manager.py:844(set_file)
      204    0.000    0.000    0.000    0.000 {method 'ljust' of 'str' objects}
       51    0.000    0.000    0.000    0.000 text.py:321(set_antialiased)
        1    0.000    0.000    0.000    0.000 polyutils.py:1(<module>)
        8    0.000    0.000    0.000    0.000 util.py:119(clear)
        1    0.000    0.000    0.000    0.000 GifImagePlugin.py:48(LoadingStrategy)
      105    0.000    0.000    0.000    0.000 _docstring.py:88(do_copy)
        1    0.000    0.000    0.000    0.000 _polybase.py:18(ABCPolyBase)
        1    0.000    0.000    0.000    0.000 gridspec.py:32(__init__)
        1    0.000    0.000    0.000    0.000 Image.py:154(Transform)
        1    0.000    0.000    0.000    0.000 scale.py:464(AsinhTransform)
        2    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
        5    0.000    0.000    0.000    0.000 mathtext.py:48(__init__)
        4    0.000    0.000    0.000    0.000 inspect.py:3029(_hash_basis)
        5    0.000    0.000    0.000    0.000 deprecation.py:363(<listcomp>)
        6    0.000    0.000    0.000    0.000 artist.py:754(set_clip_box)
        1    0.000    0.000    0.000    0.000 core.py:3127(view)
       10    0.000    0.000    0.000    0.000 core.py:4576(_generateDefaultName)
        4    0.000    0.000    0.000    0.000 transforms.py:980(p1)
       33    0.000    0.000    0.000    0.000 warnings.py:437(__init__)
       14    0.000    0.000    0.000    0.000 results.py:457(<listcomp>)
        1    0.000    0.000    0.000    0.000 _parser.py:1371(_tzparser)
        1    0.000    0.000    0.000    0.000 uuid.py:78(SafeUUID)
        1    0.000    0.000    0.000    0.000 ImageMode.py:1(<module>)
       81    0.000    0.000    0.000    0.000 __init__.py:25(decorator)
        1    0.000    0.000    0.000    0.000 core.py:3468(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:1513(Ellipse)
       59    0.000    0.000    0.000    0.000 typing.py:1330(<genexpr>)
        1    0.000    0.000    0.000    0.000 patches.py:887(RegularPolygon)
        9    0.000    0.000    0.000    0.000 overrides.py:23(set_array_function_like_doc)
       37    0.000    0.000    0.000    0.000 getlimits.py:16(_fr0)
        1    0.000    0.000    0.000    0.000 scale.py:609(LogisticTransform)
        1    0.000    0.000    0.000    0.000 figure.py:786(_add_axes_internal)
       27    0.000    0.000    0.000    0.000 deprecation.py:176(finalize)
       51    0.000    0.000    0.000    0.000 core.py:2409(_generateDefaultName)
       19    0.000    0.000    0.000    0.000 _collections_abc.py:78(_check_methods)
       22    0.000    0.000    0.000    0.000 font_manager.py:1094(get_default_size)
      334    0.000    0.000    0.000    0.000 enum.py:796(name)
       18    0.000    0.000    0.000    0.000 sre_compile.py:456(_generate_overlap_table)
      112    0.000    0.000    0.000    0.000 lines.py:1455(is_dashed)
       39    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:83(<genexpr>)
       12    0.000    0.000    0.000    0.000 core.py:289(wrapper)
       49    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1163(__init__)
       34    0.000    0.000    0.000    0.000 __init__.py:228(_releaseLock)
        9    0.000    0.000    0.000    0.000 transforms.py:955(x0)
        1    0.000    0.000    0.000    0.000 geo.py:15(GeoAxes)
        1    0.000    0.000    0.000    0.000 unicode.py:75(nums)
       86    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        8    0.000    0.000    0.000    0.000 dataclasses.py:824(_set_new_attribute)
        1    0.000    0.000    0.000    0.000 _tight_layout.py:160(get_subplotspec_list)
        1    0.000    0.000    0.000    0.000 _tritools.py:1(<module>)
        2    0.000    0.000    0.000    0.000 {built-in method posix.uname}
        3    0.000    0.000    0.000    0.000 core.py:1725(suppress)
        2    0.000    0.000    0.000    0.000 dataclasses.py:227(_recursive_repr)
       17    0.000    0.000    0.000    0.000 inspect.py:2746(__hash__)
        2    0.000    0.000    0.000    0.000 __init__.py:76(CFUNCTYPE)
      171    0.000    0.000    0.000    0.000 core.py:1742(leave_whitespace)
       15    0.000    0.000    0.000    0.000 rcsetup.py:85(_listify_validator)
       13    0.000    0.000    0.000    0.000 threading.py:800(_maintain_shutdown_locks)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:99(Disposal)
        2    0.000    0.000    0.000    0.000 transforms.py:1701(__init__)
        1    0.000    0.000    0.000    0.000 text.py:80(Text)
        4    0.000    0.000    0.000    0.000 function_base.py:2285(__init__)
        1    0.000    0.000    0.000    0.000 fnmatch.py:80(translate)
        3    0.000    0.000    0.000    0.000 __init__.py:501(PYFUNCTYPE)
       42    0.000    0.000    0.000    0.000 ticker.py:236(set_locs)
       53    0.000    0.000    0.000    0.000 six.py:182(_add_module)
        1    0.000    0.000    0.000    0.000 Image.py:182(Dither)
       46    0.000    0.000    0.000    0.000 six.py:110(__init__)
        1    0.000    0.000    0.000    0.000 random.py:826(getrandbits)
       93    0.000    0.000    0.000    0.000 _inspect.py:131(strseq)
        3    0.000    0.000    0.000    0.000 core.py:3604(__init__)
        1    0.000    0.000    0.000    0.000 helpers.py:658(OpAssoc)
        1    0.000    0.000    0.000    0.000 widgets.py:1602(RadioButtons)
       10    0.000    0.000    0.000    0.000 results.py:344(get)
        1    0.000    0.000    0.000    0.000 numerictypes.py:441(_construct_lookups)
        1    0.000    0.000    0.000    0.000 random.py:103(Random)
       10    0.000    0.000    0.000    0.000 getlimits.py:685(__init__)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:211(_set_array_types)
        1    0.000    0.000    0.000    0.000 core.py:6568(__array_finalize__)
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.set_typeDict}
       28    0.000    0.000    0.000    0.000 {method 'fullmatch' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 linalg.py:97(_determine_error_states)
        1    0.000    0.000    0.000    0.000 Image.py:195(Quantize)
        2    0.000    0.000    0.000    0.000 {built-in method posix.mkdir}
        1    0.000    0.000    0.000    0.000 os.py:48(<listcomp>)
        1    0.000    0.000    0.000    0.000 artist.py:117(Artist)
        1    0.000    0.000    0.000    0.000 core.py:3573(__init__)
        1    0.000    0.000    0.000    0.000 _cm_listed.py:2061(<dictcomp>)
        3    0.000    0.000    0.000    0.000 textpath.py:26(__init__)
      143    0.000    0.000    0.000    0.000 core.py:3931(<genexpr>)
       85    0.000    0.000    0.000    0.000 core.py:1919(streamline)
       31    0.000    0.000    0.000    0.000 ticker.py:1737(__call__)
       22    0.000    0.000    0.000    0.000 {built-in method _struct.pack}
        6    0.000    0.000    0.000    0.000 csv.py:107(__next__)
        1    0.000    0.000    0.000    0.000 __future__.py:1(<module>)
        2    0.000    0.000    0.000    0.000 axis.py:1152(get_inverted)
        2    0.000    0.000    0.000    0.000 ticker.py:2159(view_limits)
       68    0.000    0.000    0.000    0.000 backend_bases.py:1000(set_linewidth)
        1    0.000    0.000    0.000    0.000 _structures.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tz.py:1470(__get_gettz)
       84    0.000    0.000    0.000    0.000 enum.py:786(__reduce_ex__)
        2    0.000    0.000    0.000    0.000 _base.py:3800(get_ylim)
       44    0.000    0.000    0.000    0.000 unicode.py:17(<genexpr>)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:1(<module>)
      118    0.000    0.000    0.000    0.000 cbook.py:1633(<lambda>)
       31    0.000    0.000    0.000    0.000 {method 'set' of '_contextvars.ContextVar' objects}
        3    0.000    0.000    0.000    0.000 _common.py:132(_validate_fromutc_inputs)
        2    0.000    0.000    0.000    0.000 functools.py:800(singledispatch)
       84    0.000    0.000    0.000    0.000 spines.py:558(__getattr__)
        5    0.000    0.000    0.000    0.000 {method 'sort' of 'numpy.ndarray' objects}
        4    0.000    0.000    0.000    0.000 isoparser.py:22(_takes_ascii)
        1    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:54(_get_platform_and_machine)
       15    0.000    0.000    0.000    0.000 {built-in method posix.get_terminal_size}
      201    0.000    0.000    0.000    0.000 {method 'put' of '_queue.SimpleQueue' objects}
      213    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
       64    0.000    0.000    0.000    0.000 stride_tricks.py:25(_maybe_view_as_subclass)
        2    0.000    0.000    0.000    0.000 cbook.py:35(_get_running_interactive_framework)
       81    0.000    0.000    0.000    0.000 __init__.py:14(set_module)
      138    0.000    0.000    0.000    0.000 __init__.py:247(<genexpr>)
        5    0.000    0.000    0.000    0.000 linalg.py:159(_commonType)
        1    0.000    0.000    0.000    0.000 core.py:3373(__init__)
        1    0.000    0.000    0.000    0.000 _base.py:3123(set_axisbelow)
       15    0.000    0.000    0.000    0.000 rcsetup.py:152(validate_axisbelow)
       43    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:340(__init__)
        1    0.000    0.000    0.000    0.000 pathlib.py:1285(exists)
        1    0.000    0.000    0.000    0.000 datetime.py:2185(timezone)
       12    0.000    0.000    0.000    0.000 core.py:5915(<lambda>)
        4    0.000    0.000    0.000    0.000 uuid.py:138(__init__)
        1    0.000    0.000    0.000    0.000 _dtype_like.py:71(_DTypeDict)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:105(_set_new_active_manager)
       97    0.000    0.000    0.000    0.000 core.py:5961(<genexpr>)
        1    0.000    0.000    0.000    0.000 _asarray.py:1(<module>)
        1    0.000    0.000    0.000    0.000 polynomial.py:705(polyval)
        6    0.000    0.000    0.000    0.000 axis.py:924(reset_ticks)
        4    0.000    0.000    0.000    0.000 rrule.py:80(_invalidates_cache)
        1    0.000    0.000    0.000    0.000 core.py:3883(And)
      127    0.000    0.000    0.000    0.000 core.py:2396(__getnewargs__)
        1    0.000    0.000    0.000    0.000 pickle.py:1137(_Unpickler)
       51    0.000    0.000    0.000    0.000 text.py:1335(set_parse_math)
       77    0.000    0.000    0.000    0.000 axis.py:552(formatter)
        1    0.000    0.000    0.000    0.000 __config__.py:14(DisplayModes)
        1    0.000    0.000    0.000    0.000 argparse.py:1448(add_mutually_exclusive_group)
        1    0.000    0.000    0.000    0.000 cProfile.py:1(<module>)
        7    0.000    0.000    0.000    0.000 _collections_abc.py:865(__len__)
        1    0.000    0.000    0.000    0.000 numeric.py:2123(identity)
      106    0.000    0.000    0.000    0.000 backend_bases.py:1004(set_url)
     16/4    0.000    0.000    0.000    0.000 ast.py:84(_convert)
        1    0.000    0.000    0.000    0.000 unicode.py:234(Japanese)
        1    0.000    0.000    0.000    0.000 _util.py:1(<module>)
       12    0.000    0.000    0.000    0.000 backend_bases.py:1967(<genexpr>)
        1    0.000    0.000    0.000    0.000 widgets.py:2042(MultiCursor)
        1    0.000    0.000    0.000    0.000 _parser.py:568(parser)
       24    0.000    0.000    0.000    0.000 patches.py:2269(<genexpr>)
       18    0.000    0.000    0.000    0.000 argparse.py:1567(_pop_action_class)
      162    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
       78    0.000    0.000    0.000    0.000 enum.py:245(<genexpr>)
        1    0.000    0.000    0.000    0.000 _machar.py:1(<module>)
